Standort;Datum;Boden;MinTemp;AvgTemp;MaxTemp;Regen;Sonne
Plauen;2024-09-07;9.6;10.7;19.9;29;0;NULL
Potsdam;2024-09-07;11.8;15.4;23.4;32;0;11.4
Putbus;2024-09-07;13.9;17.3;21.7;27.6;0;NULL
Quedlinburg;2024-09-07;10.8;13.8;22.4;30.9;0;NULL
Querfurt-Mühle Lodersleben;2024-09-07;10;12.2;21.8;30.9;0;NULL
Quickborn;2024-09-07;12.1;15.5;21.4;29.4;0;NULL
Regensburg;2024-09-07;11.4;12.7;19.9;28.7;0;11.2
Rheinstetten;2024-09-07;13;14.5;21.9;30;0;9.6
Rostock-Warnemünde;2024-09-07;14.6;18.1;23.5;31.3;0;10.4
Roth;2024-09-07;11;12.2;20.1;28;0;NULL
Runkel-Ennerich;2024-09-07;11.9;13.4;20;29.2;0.1;8.9
Saarbrücken-Ensheim;2024-09-07;12.7;14.3;20.6;27.2;6.4;11.3
Salzuflen, Bad;2024-09-07;14.7;16.3;21.4;28.7;0;NULL
Sankt Peter-Ording;2024-09-07;16.2;17.3;20.9;26.1;0;6.3
Schleiz;2024-09-07;11.3;14;21.6;28.1;0;NULL
Schleswig;2024-09-07;15.3;17.1;20.7;25.9;0;4.9
Schmücke;2024-09-07;12.6;15.8;19.9;24.8;0;11.1
Schwerin;2024-09-07;12.1;15;23.1;31.5;0;NULL
Schönhagen (Ostseebad);2024-09-07;14.9;17.3;20;21.6;0;NULL
Seehausen;2024-09-07;10.1;12;21.9;31.9;0;NULL
Soltau;2024-09-07;11.9;15.4;21.6;30;0;9.4
Straubing;2024-09-07;8.7;11.4;19.6;27.7;0;12.1
Stuttgart (Schnarrenberg);2024-09-07;13.4;14.8;22;29.3;0;11.8
Stuttgart-Echterdingen;2024-09-07;10.6;12.8;20.6;28.6;0;NULL
Stötten;2024-09-07;11.6;15.8;20.6;26.1;0;11.9
Tholey;2024-09-07;14;15.1;20.7;26.5;2;11.5
Trier-Petrisberg;2024-09-07;13.5;13.6;20.1;28.7;0.6;8.3
Trollenhagen;2024-09-07;12.3;15.8;23.2;30.8;0;11.3
Ueckermünde;2024-09-07;11.4;15.8;23.3;30.9;0;11.1
UFS Deutsche Bucht;2024-09-07;NULL;19.4;20.1;21.2;NULL;6.733
UFS TW Ems;2024-09-07;NULL;19.6;19.9;20.6;NULL;5.733
Ummendorf;2024-09-07;13.1;15.4;23.2;30.3;0;NULL
Waibstadt;2024-09-07;12.2;13.4;21.1;29.2;0;NULL
Waldmünchen;2024-09-07;8.8;10.4;18.1;26.8;0;12.3
Warburg;2024-09-07;12.8;14.6;21.1;28.4;0;NULL
Waren (Müritz);2024-09-07;11.6;15.6;23.1;30.4;0;11.9
Wasserkuppe;2024-09-07;10.8;14.5;19.7;25.5;0;11.4
Weiden;2024-09-07;9;11.9;19.8;27.1;0;11.8
Weihenstephan-Dürnast;2024-09-07;10.6;12.2;19.3;26.9;0;12.3
Weinbiet;2024-09-07;14.7;15.8;21;26.9;0.3;11.8
Weingarten, Kr. Ravensburg;2024-09-07;10.5;12.6;20.2;30.4;0;NULL
Weißenburg-Emetzheim;2024-09-07;11.9;13.3;20.3;28.1;0;12.1
Werl;2024-09-07;9.5;13;20.8;29.3;0;9
Wielenbach (Demollstr.);2024-09-07;11.8;12.5;19.7;29.5;0;9.3
Wiesenburg;2024-09-07;12;15;23.7;32.3;0;NULL
Wittenberg;2024-09-07;15;16.5;24.2;31.1;0;9.5
Wunsiedel-Schönbrunn;2024-09-07;9.2;12.1;19.4;26.1;0;NULL
Würzburg;2024-09-07;14.1;15.1;22.1;29.9;0;11.6
Zinnwald-Georgenfeld;2024-09-07;10.8;13.6;18.9;23.8;0;11.6
Zugspitze;2024-09-07;NULL;4.4;7.6;10.9;0;12.7
Zwiesel;2024-09-07;7.2;9.8;18.3;27.3;0;NULL
Öhringen;2024-09-07;13;15;22.6;30.3;0;NULL
Ahaus;2024-09-08;10.5;12.7;18.9;23.7;0;6.9
Alfeld;2024-09-08;13.1;14.1;19.4;27.3;26.2;NULL
Andernach;2024-09-08;9.2;12.4;20.3;24.5;0.1;4.6
Angermünde;2024-09-08;13.8;16;24.8;32.4;0;11
Arkona;2024-09-08;17.3;19.5;21.6;23.8;0.1;11.4
Artern;2024-09-08;11.7;15.1;21.8;31.6;34.5;NULL
Augsburg;2024-09-08;9.8;11.4;17.9;22.9;11.1;4.2
Bamberg;2024-09-08;10.7;11.6;19.4;28.7;9.7;6.7
Barth;2024-09-08;13;15.9;22.9;30.8;0;NULL
Baruth;2024-09-08;14.7;17;24.5;33;0.3;NULL
Belm;2024-09-08;14.8;16.1;19.2;24;1.4;3.5
Berge;2024-09-08;17.9;20.3;25.3;31.5;8.3;11.3
Berlin-Dahlem (FU);2024-09-08;13.9;17.6;24.5;32.5;2.3;11.3
Berlin-Tempelhof;2024-09-08;15;18.8;25.7;32.4;0.2;NULL
Bertsdorf-Hörnitz;2024-09-08;13.6;15.5;23.4;30.2;9.9;NULL
Berus;2024-09-08;12.3;13.8;17.5;22.1;3.5;5.5
Boizenburg;2024-09-08;14.1;17.3;23;30.7;21.8;7.4
Boltenhagen;2024-09-08;16.9;18.4;23.3;30;28.2;7.7
Braunlage;2024-09-08;12;14.4;19.7;26;23.5;NULL
Braunschweig;2024-09-08;11.8;14.7;21.2;28.2;31.7;7.4
Bremen;2024-09-08;14;16.2;19.6;25.7;1.4;3.8
Bremerhaven;2024-09-08;16.7;17.5;20.7;25.1;2.9;3.4
Bremervörde;2024-09-08;12.5;14;19.7;25.7;3.5;5.8
Carlsfeld;2024-09-08;8.2;13;19.6;25.5;18.3;8.5
Chemnitz;2024-09-08;12.6;17.2;23.5;30.6;10;9
Chieming;2024-09-08;11.9;13.4;20.1;26.7;21;6.5
Cottbus;2024-09-08;14.2;17.4;25.7;32.6;0;10.6
Cuxhaven;2024-09-08;18.1;18.6;20.9;25;1.6;NULL
Deuselbach;2024-09-08;10.3;12.7;17.1;20.5;0.6;4.8
Diepholz;2024-09-08;12.9;14.5;18.6;24.8;2.5;3.7
Doberlug-Kirchhain;2024-09-08;12.7;15.4;25;33.2;1.5;10
Dresden-Klotzsche;2024-09-08;19.5;20.7;25.5;31.4;3.4;10
Düsseldorf;2024-09-08;10;12.1;19.8;24.8;1;5.4
Dörnick;2024-09-08;13.2;15;21.5;28.9;21.9;9.1
Dörpen;2024-09-08;12.2;15;19.9;25.1;0;5.1
Eisenach;2024-09-08;11.7;14;19.3;28;21.5;NULL
Elpersbüttel;2024-09-08;14.6;16.3;19.7;25.7;12.6;5.9
Emden;2024-09-08;12.8;15.7;19.9;24.7;0;4.3
Erfurt-Weimar;2024-09-08;11.8;14.3;20.5;29.3;36;NULL
Essen-Bredeney;2024-09-08;11.6;15.3;19.8;23.4;0.7;5.2
Fehmarn;2024-09-08;16.3;17.3;20.8;26.6;19.4;NULL
Feldberg/Mecklenburg;2024-09-08;14.6;16.9;24;31.3;0.1;9.9
Feldberg/Schwarzwald;2024-09-08;7.6;8;11.5;14.2;15.8;0.3
Feuchtwangen-Heilbronn;2024-09-08;10.3;11.9;17.3;24.9;10;NULL
Fichtelberg;2024-09-08;11.3;13.8;18.5;23.8;12.2;9
Fichtelberg/Oberfranken-Hüttstadl;2024-09-08;10.1;12.5;19.6;27.6;17.3;NULL
Frankfurt/Main;2024-09-08;15.6;16.1;18.1;21.1;14.7;0.3
Freiburg;2024-09-08;14;15.6;19;21.1;1.6;0
Freudenstadt;2024-09-08;11.3;11.6;15.7;18.8;12.2;0.1
Friesoythe-Altenoythe;2024-09-08;13.9;15;19.1;25.1;0.2;3.6
Fürstenzell;2024-09-08;13.5;15.6;22.3;28.7;14.8;8
Gardelegen;2024-09-08;12;13.3;22.1;31.4;18.1;7.3
Garmisch-Partenkirchen;2024-09-08;10.5;11.9;17.2;23.2;17.3;2.5
Geisenheim;2024-09-08;15.8;16.7;19.3;22;4.2;2.8
Gelbelsee;2024-09-08;11.5;12.6;19.6;25.7;12.4;6
Genthin;2024-09-08;12.1;14.7;24.3;32.8;25.2;9.4
Gera-Leumnitz;2024-09-08;13.7;15.4;22.7;31.8;14.8;9.3
Gießen/Wettenberg;2024-09-08;13.8;15.8;17.5;22.1;13.7;0.7
Goldberg;2024-09-08;14.4;18.3;24.1;30.7;3.6;NULL
Gottfrieding;2024-09-08;10.1;11;20.1;27.7;15.8;7.5
Greifswald;2024-09-08;13.6;16.3;23.2;30.6;3.2;10.3
Greifswalder Oie;2024-09-08;19.2;20.5;22.7;24.6;0;NULL
Groß Lüsewitz;2024-09-08;17.3;18.9;23.8;30.4;0.4;NULL
Großer Arber;2024-09-08;NULL;13.4;17.6;22.1;7;7.9
Grünow;2024-09-08;18.4;19;25.5;32;0;NULL
Gülzow-Prüzen;2024-09-08;14.7;16.2;23.5;31.2;6.3;NULL
Günzburg;2024-09-08;10.2;12.6;18;24;16.1;NULL
Görlitz;2024-09-08;13.8;16;24.5;30.8;1.6;10
Göttingen;2024-09-08;11.4;12.3;19.2;27.6;16.3;4.4
Hahn;2024-09-08;8.7;12.9;17.1;20.5;0.4;5.6
Hamburg-Fuhlsbüttel;2024-09-08;13.9;16.4;21.8;28;24.9;9.1
Hannover;2024-09-08;13.6;15.6;19.9;26.1;23;5.4
Harburg;2024-09-08;11.7;12.2;18.6;24.5;9.6;NULL
Harzgerode;2024-09-08;11.7;12.3;20.2;28.8;57.4;8.7
Hasenkrug-Hardebek;2024-09-08;12.8;14.4;21.2;29.2;19.6;NULL
Heckelberg;2024-09-08;15.9;18.9;25.3;32.1;0;NULL
Helgoland;2024-09-08;16.2;18.6;19.9;21.3;1;1.9
Hersfeld, Bad;2024-09-08;12.1;13.4;18.4;27.1;16;3.7
Hof;2024-09-08;8.1;12.4;20.1;27.7;22.1;7.9
Hohenpeißenberg;2024-09-08;11.1;10.9;17.5;21.8;12;3.9
Hoherodskopf/Vogelsberg;2024-09-08;11.7;12.4;16.1;23;15.1;0.2
Holzdorf-Bernsdorf;2024-09-08;NULL;NULL;24.2;NULL;4.3;10.1
Hoyerswerda;2024-09-08;14.8;18.5;25.3;31.5;1.4;NULL
Itzehoe;2024-09-08;12.9;16.2;20.8;28;21.2;NULL
Kahler Asten;2024-09-08;11.7;12.1;15.7;19.4;5.5;0.6
Kaisersbach-Cronhütte;2024-09-08;12.6;14.1;17.1;23;21.7;NULL
Kall-Sistig;2024-09-08;10.5;11.7;16.6;19.7;0.8;NULL
Kaufbeuren-Oberbeuren Bayern;2024-09-08;11.9;12.1;17.4;20.6;15.9;NULL
Kempten;2024-09-08;11;12.3;16.6;21.8;20.7;2.9
Kiel-Holtenau;2024-09-08;13.9;16.3;21.7;28.8;16.3;NULL
Kissingen, Bad;2024-09-08;12;13.9;18.9;27.3;30.2;5.2
Kleiner Feldberg/Taunus;2024-09-08;10.4;11.5;14.8;19.6;13.6;0
Klippeneck;2024-09-08;10.4;11.1;15.4;19.4;10.1;1.5
Konstanz;2024-09-08;14.2;14.6;17.7;20.8;16.5;2.1
Krölpa-Rockendorf;2024-09-08;11.8;13.2;21.6;31.4;38.1;NULL
Kyritz;2024-09-08;15.3;18.2;25.1;32.3;8.5;9.1
Köln/Bonn;2024-09-08;10.3;12.2;19.4;23.9;5.1;4.7
Königswinter-Heiderhof;2024-09-08;10.9;13.4;19.4;22.9;3.3;NULL
Lahr;2024-09-08;13.9;14.8;18.2;20;8.4;0
Langenlipsdorf;2024-09-08;15.4;18;24.7;32.2;2.8;NULL
Lauchstädt, Bad;2024-09-08;11.3;13.5;22.8;31.1;15.2;NULL
Lautertal-Oberlauter;2024-09-08;11.6;13.1;19.9;29.4;19.8;8
Leck;2024-09-08;14.7;16.2;20.3;27.5;6.1;7.2
Leinefelde;2024-09-08;12.2;14.1;19.8;27.7;26.1;5
Leipzig-Holzhausen;2024-09-08;12.7;14.8;23.7;32.2;9.1;NULL
Leipzig/Halle;2024-09-08;13.8;16.6;23.9;31.7;19.2;9.9
Leutkirch-Herlazhofen;2024-09-08;9.3;11.8;16.4;21.3;26;NULL
Lichtenhain-Mittelndorf;2024-09-08;16.5;19.6;24.6;30.2;7.6;9.9
Lichtentanne;2024-09-08;11.1;13.5;22.3;30.7;15.4;NULL
Lindenberg;2024-09-08;17.9;19.8;25.4;31.7;0.1;10.8
Lingen-Baccum;2024-09-08;13.8;15.4;19.7;24.4;0;NULL
Lippspringe, Bad;2024-09-08;13.1;15.5;19;24.3;3.2;2.1
List auf Sylt;2024-09-08;15.5;17.5;20.2;25.7;1;6.6
Lübeck-Blankensee;2024-09-08;13;14.9;22.5;30.1;19.4;8
Lüchow;2024-09-08;11.6;13.5;21.9;30.7;14.3;NULL
Lüdenscheid;2024-09-08;11.3;13.3;18.6;22.2;0;3.3
Lügde-Paenbruch;2024-09-08;12;15.3;18.7;24.2;7.1;3.3
Magdeburg;2024-09-08;11.8;15.1;23.4;33;27.4;8.6
Mannheim;2024-09-08;15.4;16;19;22.7;5.6;0.3
Manschnow;2024-09-08;16;17;24.8;32.9;0.1;NULL
Marienberg;2024-09-08;12;15.3;21.7;27.8;10;NULL
Marienberg, Bad;2024-09-08;10.5;13.1;16.9;20.3;2.4;2.7
Marnitz;2024-09-08;12.5;14.6;23;30.6;9.1;NULL
Meiningen;2024-09-08;12.1;13.4;19;27.4;14.3;5.5
Memmingen;2024-09-08;10.9;12.8;17;23;18.2;NULL
Meßstetten-Appental;2024-09-08;9.3;11.1;15.2;20.1;8.1;NULL
Michelstadt-Vielbrunn;2024-09-08;13.4;14;17.4;22;6.1;0.5
Mühlacker;2024-09-08;14.1;14.3;17.8;21.5;14.5;NULL
Mühldorf;2024-09-08;8.9;11.6;19.6;27.4;20.9;6
Müncheberg;2024-09-08;11.8;15.4;24.5;32.6;0;NULL
München-Flughafen;2024-09-08;10.2;11.4;19;24.8;18.5;5.9
München-Stadt;2024-09-08;14;13.9;19.9;25.3;20.4;4.8
Münsingen-Apfelstetten;2024-09-08;10.2;12.2;17;22.9;16.3;NULL
Neu-Ulrichstein;2024-09-08;14.8;15.1;17.9;23;10.7;NULL
Neuhaus am Rennweg;2024-09-08;11;12.7;19.2;25.3;71.2;NULL
Neuhütten/Spessart;2024-09-08;11.8;13.4;16.7;22.9;15.3;2.4
Neuruppin-Alt Ruppin;2024-09-08;15.7;18.3;24.8;32.2;6.5;NULL
Norderney;2024-09-08;15.9;17.7;20.1;23.1;0;4.1
Nossen;2024-09-08;16.3;18.4;24.5;31.8;5.3;NULL
Nürburg-Barweiler;2024-09-08;10;12.2;17.4;20.4;1.1;7.7
Nürnberg;2024-09-08;11.9;13.1;19.5;27.1;12.9;6.6
Oberstdorf;2024-09-08;8.2;9.3;15.2;19.7;16.4;1.2
Osterfeld;2024-09-08;13.8;16.2;22.9;31.1;31.7;NULL
Pelzerhaken;2024-09-08;14.7;17.7;22.1;27;21.2;NULL
Pforzheim-Ispringen;2024-09-08;12.8;13.6;17.3;21.3;20.2;NULL
Plauen;2024-09-08;10.7;11.9;20.8;30.1;17.9;NULL
Potsdam;2024-09-08;14.9;18.4;24.7;32.5;2.6;10.7
Putbus;2024-09-08;13.7;17.1;22.9;28.9;4.4;NULL
Quedlinburg;2024-09-08;11.9;14.6;22.4;31.5;53.8;NULL
Querfurt-Mühle Lodersleben;2024-09-08;11.6;13.9;22.1;31.3;32.8;NULL
Quickborn;2024-09-08;11.6;14.4;21.1;27.5;23.6;NULL
Regensburg;2024-09-08;12.4;13.2;20.2;27;10.6;5.3
Rheinstetten;2024-09-08;13.8;14.6;18.7;22.1;1.8;0.1
Rostock-Warnemünde;2024-09-08;18.6;19.5;24.5;31.5;2.6;8
Roth;2024-09-08;11.4;12.5;19.2;26.8;12.8;NULL
Runkel-Ennerich;2024-09-08;13.7;15.3;18.3;21.7;4.2;1.7
Saarbrücken-Ensheim;2024-09-08;13;14.8;17.7;22.1;3.3;4.4
Salzuflen, Bad;2024-09-08;14.7;16;18.7;24.2;3.7;NULL
Sankt Peter-Ording;2024-09-08;14.8;15.8;19.7;26.1;7.1;6.8
Schleiz;2024-09-08;11.1;13.9;21.3;29.3;19.2;NULL
Schleswig;2024-09-08;14;16.3;20.8;28.3;8.9;8.1
Schmücke;2024-09-08;10.4;10.4;18.2;24.4;26.1;7.6
Schwerin;2024-09-08;14;16.9;23.7;31.2;12;NULL
Schönhagen (Ostseebad);2024-09-08;17.5;18.2;20.7;25;9.4;NULL
Seehausen;2024-09-08;12.5;14.3;23.5;32.4;10;NULL
Soltau;2024-09-08;11.7;15;20.3;27;22.8;7.1
Straubing;2024-09-08;9.9;12.3;20.9;27.6;25.1;6.5
Stuttgart (Schnarrenberg);2024-09-08;14.4;14.9;18;21.7;15.3;0.9
Stuttgart-Echterdingen;2024-09-08;14;14.7;17.9;22.4;23.9;NULL
Stötten;2024-09-08;12.4;12.4;16.9;20.8;12.9;3.4
Tholey;2024-09-08;11.4;13.1;17.3;21.1;3;5.6
Trier-Petrisberg;2024-09-08;11.5;13.3;18.5;23;1.8;7.6
Trollenhagen;2024-09-08;14.8;17.4;24.6;31.7;2.4;11.3
Ueckermünde;2024-09-08;13.7;17;25.7;32.1;0.7;11.1
UFS Deutsche Bucht;2024-09-08;NULL;18.4;19.7;20.6;NULL;1.767
UFS TW Ems;2024-09-08;NULL;18.2;19.5;20.5;NULL;4.917
Ummendorf;2024-09-08;14.1;16.8;22.6;30.4;22.9;NULL
Waibstadt;2024-09-08;13.9;14.9;18.2;21.6;8.2;NULL
Waldmünchen;2024-09-08;9.9;11.2;19.7;27.6;18;7.5
Warburg;2024-09-08;12.3;13.7;18;26;8.3;NULL
Waren (Müritz);2024-09-08;15.7;18.8;24.2;30;0.1;9.3
Wasserkuppe;2024-09-08;10.2;10.6;16.8;24.2;22.3;4.3
Weiden;2024-09-08;10;12.2;20.5;28.7;16.6;6.8
Weihenstephan-Dürnast;2024-09-08;11;12.3;18.6;24.8;15;5.6
Weinbiet;2024-09-08;13.6;13.5;15.6;19.2;12.5;0.2
Weingarten, Kr. Ravensburg;2024-09-08;12.1;13.4;17.3;22.6;12.8;NULL
Weißenburg-Emetzheim;2024-09-08;11.9;12.8;18.7;25.5;22.2;5.6
Werl;2024-09-08;13.4;15.4;19.5;22.9;0;1.5
Wielenbach (Demollstr.);2024-09-08;11.1;11.8;17.9;23.7;16.2;2.7
Wiesenburg;2024-09-08;13.9;16.9;24.6;32.7;5.4;NULL
Wittenberg;2024-09-08;17;18.6;25;32.3;5.7;10.2
Wunsiedel-Schönbrunn;2024-09-08;9.1;12.7;19.8;27.8;21.7;NULL
Würzburg;2024-09-08;14.2;14.2;18.9;26.8;12.1;3.5
Zinnwald-Georgenfeld;2024-09-08;12.8;14.8;19.4;23.9;3.2;9.5
Zugspitze;2024-09-08;NULL;2.9;6.2;8.4;11.9;3.1
Zwiesel;2024-09-08;8.3;10.6;19.7;28.4;6;NULL
Öhringen;2024-09-08;15.1;15.2;18.5;23.6;16.7;NULL
Ahaus;2024-09-09;8.6;10.7;15.2;19.3;4.5;0.7
Alfeld;2024-09-09;14.6;15.4;17;21.5;4.8;NULL
Andernach;2024-09-09;8.9;12.3;16.8;21.1;3.9;2.6
Angermünde;2024-09-09;14;15.2;18.9;23.7;10.4;0
Arkona;2024-09-09;15.6;16.3;18.9;22.7;18.8;0
Artern;2024-09-09;14.7;15.5;17.4;22.2;2.6;NULL
Augsburg;2024-09-09;12.5;13.7;15.4;18.5;2.2;1.9
Bamberg;2024-09-09;14.3;14.4;16.5;20.2;1.6;1.5
Barth;2024-09-09;14.6;15.9;17.9;19.9;12.9;NULL
Baruth;2024-09-09;14.3;14.8;18;22;13.7;NULL
Belm;2024-09-09;12.8;13.3;16.4;20.1;3.6;2.4
Berge;2024-09-09;12.6;14.3;17.6;21.5;5.8;1.6
Berlin-Dahlem (FU);2024-09-09;11.6;13.7;17.9;22.8;8.3;2.1
Berlin-Tempelhof;2024-09-09;11.2;13.8;18.7;24.1;10.5;NULL
Bertsdorf-Hörnitz;2024-09-09;14.8;15.1;17.6;22.8;16.3;NULL
Berus;2024-09-09;13;13.3;14.9;17.6;4.4;1.7
Boizenburg;2024-09-09;13.9;15.6;17.1;19.5;2.1;0.2
Boltenhagen;2024-09-09;14.8;15.8;17.5;18.7;8.3;0
Braunlage;2024-09-09;11.9;12.2;14.1;18.1;9.6;NULL
Braunschweig;2024-09-09;15;15.9;18;21.5;0.8;3.2
Bremen;2024-09-09;13.2;14.1;17.5;22.2;0;3
Bremerhaven;2024-09-09;14.2;15.7;18;20.3;4.1;1.2
Bremervörde;2024-09-09;13.4;14.3;17.4;21.5;0.6;1.7
Carlsfeld;2024-09-09;10;9.8;12.2;15.1;15.9;1
Chemnitz;2024-09-09;12.8;13;15.7;19.8;14.9;2.2
Chieming;2024-09-09;13;13.1;15.7;18;9.8;0.4
Cottbus;2024-09-09;15.2;15.8;19;23.6;14.3;0.1
Cuxhaven;2024-09-09;14.4;15.2;18.2;20.7;0.8;NULL
Deuselbach;2024-09-09;11.7;13.1;14.2;16.2;8.1;0.8
Diepholz;2024-09-09;12.3;13.5;17.1;21.9;1;3.6
Doberlug-Kirchhain;2024-09-09;15.1;15.8;18.2;22.8;18.2;1.1
Dresden-Klotzsche;2024-09-09;14.7;14.7;17.7;21.4;18.7;1.6
Düsseldorf;2024-09-09;9.6;13.1;16.6;20.4;2.6;0.7
Dörnick;2024-09-09;14.7;15.1;17.3;19.1;1.2;0
Dörpen;2024-09-09;9.3;11.4;16.5;22.5;2.2;5.3
Eisenach;2024-09-09;13.2;14.1;15.7;19;3.8;NULL
Elpersbüttel;2024-09-09;12.9;14.2;17.5;20.5;2.8;2.2
Emden;2024-09-09;9.1;12;17.2;22.6;0.9;7.3
Erfurt-Weimar;2024-09-09;13.7;13.9;16;19.9;1.2;NULL
Essen-Bredeney;2024-09-09;11.4;13.2;15.8;19.5;12.5;1.4
Fehmarn;2024-09-09;15.2;16.3;17.8;19;3.9;NULL
Feldberg/Mecklenburg;2024-09-09;12.9;13.8;17.5;22.4;15.6;0
Feldberg/Schwarzwald;2024-09-09;6.8;6.8;8;8.8;27.8;0
Feuchtwangen-Heilbronn;2024-09-09;13.2;13.2;14.7;17.7;17.7;NULL
Fichtelberg;2024-09-09;8.5;8.2;10.6;13.9;10.5;0.4
Fichtelberg/Oberfranken-Hüttstadl;2024-09-09;11.8;12.2;13.6;16.6;14.7;NULL
Frankfurt/Main;2024-09-09;15.2;15.6;17.1;20.4;3.7;1.9
Freiburg;2024-09-09;13.6;14.7;17.3;21;3.7;2.8
Freudenstadt;2024-09-09;10.9;11.2;12.4;14.9;21.8;1.3
Friesoythe-Altenoythe;2024-09-09;11;12.1;17.2;21.8;1.2;5.6
Fürstenzell;2024-09-09;13;13.1;15.3;18.6;2.1;0.2
Gardelegen;2024-09-09;14;15.9;17.9;21.4;1.7;1.9
Garmisch-Partenkirchen;2024-09-09;11.8;12.3;14.6;19.1;11;1.8
Geisenheim;2024-09-09;14.4;15.5;17.4;20.4;0.3;2.1
Gelbelsee;2024-09-09;12.4;12.4;14.4;18;3.1;2.5
Genthin;2024-09-09;13.7;14.9;17.8;21.3;3.8;1.6
Gera-Leumnitz;2024-09-09;13.2;13.8;15.9;20;9.7;1.3
Gießen/Wettenberg;2024-09-09;13.9;14.4;16.1;19.6;1.7;2
Goldberg;2024-09-09;13;14.6;17.3;21.2;12.2;NULL
Gottfrieding;2024-09-09;13.6;13.9;16;19.2;10.3;1
Greifswald;2024-09-09;14.7;15.6;18.1;20.8;12.3;0
Greifswalder Oie;2024-09-09;16.9;17.6;19.9;22.2;7.5;NULL
Groß Lüsewitz;2024-09-09;13.3;14.6;17.6;20.1;6.9;NULL
Großer Arber;2024-09-09;NULL;7;9;13.9;NULL;0
Grünow;2024-09-09;14.1;15.1;18.7;23.1;14.9;NULL
Gülzow-Prüzen;2024-09-09;13.9;15;17.5;20.3;4.4;NULL
Günzburg;2024-09-09;13.6;14;15.9;19.5;0.4;NULL
Görlitz;2024-09-09;15.1;15.7;17.9;23;15.9;0
Göttingen;2024-09-09;14.5;15.2;16.7;20.8;5.6;2.3
Hahn;2024-09-09;8.2;11.4;13.6;15.7;5.2;0.8
Hamburg-Fuhlsbüttel;2024-09-09;14.3;15;17.3;20.4;2.2;0.8
Hannover;2024-09-09;14.1;14.9;17.6;21.4;0;1.9
Harburg;2024-09-09;12.3;12.7;15.1;18.2;0.5;NULL
Harzgerode;2024-09-09;13.2;13.4;15.4;20.6;5.8;3.2
Hasenkrug-Hardebek;2024-09-09;13.8;14.4;17.2;20.4;5;NULL
Heckelberg;2024-09-09;13;14.2;18.3;23.1;21.9;NULL
Helgoland;2024-09-09;14.2;15.2;18.2;20.6;0.1;4.3
Hersfeld, Bad;2024-09-09;13.1;13.5;15.6;20.5;5.2;1.4
Hof;2024-09-09;11.9;12.3;14.1;17.4;6.6;2.2
Hohenpeißenberg;2024-09-09;10.2;10.1;11.9;15.1;5.6;3.2
Hoherodskopf/Vogelsberg;2024-09-09;11.7;11.5;12.2;13.8;6.1;0.4
Holzdorf-Bernsdorf;2024-09-09;NULL;NULL;18;NULL;13.8;1.5
Hoyerswerda;2024-09-09;14.3;15.5;18.2;22.5;15.6;NULL
Itzehoe;2024-09-09;13.5;14.5;17.3;20.1;1.7;NULL
Kahler Asten;2024-09-09;9.1;10.2;11.4;13.9;6.6;0.7
Kaisersbach-Cronhütte;2024-09-09;12.4;13;14.3;16.6;15.2;NULL
Kall-Sistig;2024-09-09;10.5;10.9;13.7;15.4;7.4;NULL
Kaufbeuren-Oberbeuren Bayern;2024-09-09;11.1;11.5;13;15.6;12.1;NULL
Kempten;2024-09-09;11.7;12;13.7;15.8;5.1;1
Kiel-Holtenau;2024-09-09;13.5;14;17.4;19.7;1.9;NULL
Kissingen, Bad;2024-09-09;13.9;14.5;15.7;18.8;6.1;2.4
Kleiner Feldberg/Taunus;2024-09-09;10.4;10.9;11.6;12.7;10.9;0
Klippeneck;2024-09-09;9.9;10.4;11.9;15.9;4.7;3
Konstanz;2024-09-09;13.1;14.2;15.9;19.3;5.3;2.4
Krölpa-Rockendorf;2024-09-09;13;13.9;16.3;20.1;2.5;NULL
Kyritz;2024-09-09;11.2;13.2;17.3;21.1;4.3;0.9
Köln/Bonn;2024-09-09;9.5;11;15.4;18.2;13.7;0.7
Königswinter-Heiderhof;2024-09-09;10.5;13.1;15.7;18.1;9.3;NULL
Lahr;2024-09-09;14.4;15.2;17.6;22;4.5;3.9
Langenlipsdorf;2024-09-09;15.1;15.4;17.9;21.9;14.1;NULL
Lauchstädt, Bad;2024-09-09;15.1;15.9;17.7;22;9.9;NULL
Lautertal-Oberlauter;2024-09-09;13.7;13.8;15.4;18.4;2.8;1.2
Leck;2024-09-09;12;13.9;17.2;20;0.9;0.9
Leinefelde;2024-09-09;13.6;14;15.6;19.7;4.9;2.8
Leipzig-Holzhausen;2024-09-09;14.5;15;17.6;23.1;14.4;NULL
Leipzig/Halle;2024-09-09;15;15.5;17.6;22.7;6.5;3.1
Leutkirch-Herlazhofen;2024-09-09;12.1;12.3;13.8;15.9;5.5;NULL
Lichtenhain-Mittelndorf;2024-09-09;14;13.9;17;23.5;14.3;0.3
Lichtentanne;2024-09-09;13.3;13.3;16.1;19.9;8.8;NULL
Lindenberg;2024-09-09;13.4;14.9;18.4;23.1;11.7;0.4
Lingen-Baccum;2024-09-09;10.9;12.1;16.5;22;7.6;NULL
Lippspringe, Bad;2024-09-09;11.5;12.7;15.9;19.5;7.2;1.4
List auf Sylt;2024-09-09;12.5;14.3;17.6;20.5;0.6;2
Lübeck-Blankensee;2024-09-09;14.7;15.5;17.1;18.5;10.8;0
Lüchow;2024-09-09;13.2;15;17.4;20;5.2;NULL
